福島3区,,,,上杉,謙太郎,うえすぎ,けんたろう,42,自民,公明,新,0,比例,〈元〉ＩＴウェブ製作会社役員・参院議員秘書▽早大,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島3区,,,,玄葉,光一郎,げんば,こういちろう,53,無所,,前,8,,民進党総合選挙対策本部長代行〈元〉外相・国家戦略相・福島県議▽上智大,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島4区,,,,渡辺,敏雄,わたなべ,としお,68,社民,,新,0,比例,党福島県幹事長・居宅介護支援会社長〈元〉国鉄職員▽日大東北工高,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島4区,,,,小熊,慎司,おぐま,しんじ,49,希望,,前,2,比例,〈元〉衆院外務委理事・参院議員・福島県議・会津若松市議▽専修大,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島4区,,,,古川,芳憲,ふるかわ,よしのり,66,共産,,新,0,,党地区常任委員〈元〉小中学校教諭▽福島大院,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島4区,,,,菅家,一郎,かんけ,いちろう,62,自民,公明,前,2,比例,〈元〉会津若松市長・福島県議・市議▽早大,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島5区,,,,吉野,正芳,よしの,まさよし,69,自民,公明,前,6,比例,復興相〈元〉製材業・環境副大臣・文科政務官・福島県議▽早大,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島5区,,,,吉田,泉,よしだ,いずみ,68,希望,,前,5,比例,〈元〉復興副大臣・財務政務官・いわき市議・石川島播磨重工業社員▽東大,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島5区,,,,熊谷,智,くまがい,とも,37,共産,,新,0,,党福島県常任委員〈元〉党県議団事務局長▽福島介護福祉専門学校,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島5区,,,,遠藤,陽子,えんどう,ようこ,67,社民,,新,0,比例,党福島県常任幹事〈元〉中学教諭・県教組書記次長▽東京音大,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
茨城1区,,,,川辺,賢一,かわべ,けんいち,30,諸派,,新,0,,幸福実現党政務調査会経済部会長・党茨城県代表・人材会社役員▽早大,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城1区,,,,福島,伸享,ふくしま,のぶゆき,47,希望,,前,2,比例,学習院女子大院非常勤講師〈元〉民進党国対副委員長・経産省職員▽東大,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城1区,,,,田所,嘉徳,たどころ,よしのり,63,自民,公明,前,2,比例,党法務部会長代理〈元〉法務政務官・茨城県議・下館市議▽白鷗大専門職院,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城1区,,,,大内,久美子,おおうち,くみこ,68,共産,,新,0,比例,党中央委員〈元〉茨城県議・水戸市議・保育士▽茨城大養護教諭養成所,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城2区,,,,星野,文雄,ほしの,ふみお,69,共産,,新,0,,党茨城県委員〈元〉医療用品卸会社員▽福島県平第二高,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城2区,,,,額賀,福志郎,ぬかが,ふくしろう,73,自民,公明,前,11,,党税調小委員長〈元〉財務相・防衛庁長官・茨城県議・産経新聞記者▽早大,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城2区,,,,石津,政雄,いしづ,まさお,70,希望,,元,1,比例,老人福祉施設理事〈元〉総務政務官・民主党常任幹事・大洋村長▽日大院,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城3区,,,,林,京,はやし,みやこ,67,共産,,新,0,,〈元〉取手市議・保育士・最高検察庁検察事務官▽東京都江北高,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城3区,,,,葉梨,康弘,はなし,やすひろ,58,自民,公明,前,4,比例,法務副大臣〈元〉衆院議員秘書・警察庁職員・大使館書記官▽東大,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城3区,,,,樋口,舞,ひぐち,まい,44,希望,維新,新,0,比例,日本ＩＢＭ社員〈元〉海外旅行添乗員▽青学大院,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城4区,,,,堀江,鶴治,ほりえ,かくじ,75,共産,,新,0,,党地区委員・農業〈元〉常陸大宮市議・緒川村議・農協職員,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城4区,,,,大熊,利昭,おおくま,としあき,54,希望,,元,1,比例,〈元〉維新の党行革調査会事務局長・投資銀行社員・丸紅社員▽東大,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城4区,,,,梶山,弘志,かじやま,ひろし,62,自民,公明,前,6,比例,地方創生相〈元〉党政調会長代理・国交副大臣・動燃職員▽日大,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城5区,,,,石川,昭政,いしかわ,あきまさ,45,自民,,前,2,比例,党青年局次長・党経済産業副部会長〈元〉党職員▽国学院大院,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城5区,,,,川崎,篤子,かわさき,あつこ,64,共産,,新,0,,党地区委員〈元〉東海村議・茨城県立盲学校ＰＴＡ会長▽高萩高,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城5区,,,,浅野,哲,あさの,さとし,35,希望,,新,0,比例,日立労組役員・日立製作所研究員〈元〉衆院議員秘書▽青学大院,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城6区,,,,国光,文乃,くにみつ,あやの,38,自民,公明,新,0,比例,医師〈元〉厚労省職員▽東京医科歯科大院,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城6区,,,,青山,大人,あおやま,やまと,38,希望,,新,0,比例,児童発達支援会社長〈元〉民進党茨城県副会長・県議・衆院議員秘書▽慶大,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城6区,,,,古沢,喜幸,ふるさわ,よしゆき,71,共産,,新,0,,党地区常任委員〈元〉土浦市議・油圧機器製造会社員▽宇都宮大,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
