qname,url,type,ident,dst
Q11451405,https://www.facebook.com/office.ando.hiroshi/,page,604497006233107,https://www.facebook.com/office.ando.hiroshi/
Q41770894,https://www.facebook.com/noboru.shibayama.9,profile,100005059568310,https://www.facebook.com/noboru.shibayama.9
Q11373203,https://www.facebook.com/hidetaka.inoue.5,profile,100003982354058,https://www.facebook.com/hidetaka.inoue.5
Q20039110,https://www.facebook.com/hiroyuki.onishi.37,profile,100002015352671,https://www.facebook.com/hiroyuki.onishi.37
Q20039110,https://www.facebook.com/onishihiroyuki0715/,page,192410924150376,https://www.facebook.com/onishihiroyuki0715/
Q456011,https://www.facebook.com/otsujiosaka,profile,100005517273180,https://www.facebook.com/otsujiosaka
Q11647123,https://www.facebook.com/ishin.shiiki.tamotsu/,profile,100012720062280,https://www.facebook.com/ishin.shiiki.tamotsu
Q9067667,https://www.facebook.com/jimusyo.satoakira,profile,100003936704899,https://www.facebook.com/jimusyo.satoakira
Q7496342,https://www.facebook.com/shigeki3468,profile,100003745676365,https://www.facebook.com/shigeki3468
Q41770898,https://www.facebook.com/yui.watanabe.jcp.osk/,page,198674030472543,https://www.facebook.com/yui.watanabe.jcp.osk/
Q11560960,https://www.facebook.com/tadashi.shimizu.90,profile,100003287140061,https://www.facebook.com/tadashi.shimizu.90
Q11560960,https://www.facebook.com/shimizu.tadashi.jcp,page,902684146482574,https://www.facebook.com/shimizu.tadashi.jcp/
Q8049965,https://www.facebook.com/yasuhide.nakayama,profile,100002209119360,https://www.facebook.com/yasuhide.nakayama
Q8049965,https://www.facebook.com/iloveyatchan,page,1435538320033532,https://www.facebook.com/iloveyatchan/
Q11422753,https://www.facebook.com/toru.kunishige,profile,100003715331351,https://www.facebook.com/toru.kunishige
Q41770901,https://www.facebook.com/kitayamasupport,page,1157630434288272,https://www.facebook.com/kitayamasupport/
Q41770903,https://www.facebook.com/keigo.kazumori,profile,100002999196245,https://www.facebook.com/keigo.kazumori
Q41770904,https://www.facebook.com/ながお秀樹-669747393123270,page,669747393123270,https://www.facebook.com/%E3%81%AA%E3%81%8C%E3%81%8A%E7%A7%80%E6%A8%B9-669747393123270/
Q11378895,https://www.facebook.com/isashinichi.1341/,page,586041678180124,https://www.facebook.com/isashinichi.1341/
Q41770906,https://www.facebook.com/jcpsuitasettsukuntan,page,208787542993150,https://www.facebook.com/jcpsuitasettsukuntan/
Q41770908,https://www.facebook.com/%E5%A5%A5%E4%B8%8B-%E3%81%9F%E3%81%91%E3%81%BF%E3%81%A4-1446527018692794,page,1446527018692794,https://www.facebook.com/%E5%A5%A5%E4%B8%8B-%E3%81%9F%E3%81%91%E3%81%BF%E3%81%A4-1446527018692794/
Q11561908,https://www.facebook.com/naomi.tokashiki.7,profile,100000923505552,https://www.facebook.com/naomi.tokashiki.7
Q41770909,https://www.facebook.com/makoto.arai.376,profile,100002935179655,https://www.facebook.com/makoto.arai.376
Q41770911,https://www.facebook.com/matsuihirofumifc,page,682324108545708,https://www.facebook.com/matsuihirofumifc/
Q11518048,https://www.facebook.com/KinoshitaIshin,page,210272329118430,https://www.facebook.com/KinoshitaIshin/
Q7385287,https://www.facebook.com/ryoichi.hattori.9,profile,100005960010785,https://www.facebook.com/ryoichi.hattori.9
Q11637002,https://www.facebook.com/issue.net,profile,1069407732,https://www.facebook.com/issue.net
Q405533,https://www.facebook.com/100005838250019,profile,100005838250019,https://www.facebook.com/profile.php?id=100005838250019
Q20039047,https://www.facebook.com/okuma10/,page,172221992923901,https://www.facebook.com/okuma10/
Q1155448,https://www.facebook.com/hhirano.jp/,page,1710429162573491,https://www.facebook.com/hhirano.jp/
Q11379447,https://www.facebook.com/nobuhisai,profile,100001263346135,https://www.facebook.com/nobuhisai
Q11379447,https://www.facebook.com/itonobuhisa0104,page,463764390373094,https://www.facebook.com/itonobuhisa0104/
Q8060577,https://www.facebook.com/satoyukari.japan,profile,100004603838858,https://www.facebook.com/satoyukari.japan
Q8060577,https://www.facebook.com/satoyukari.jp/,page,1021759771214708,https://www.facebook.com/satoyukari.jp/
Q41770880,https://www.facebook.com/profile.php?id=100016365635786&fref=ts,profile,100016365635786,https://www.facebook.com/profile.php?id=100016365635786
Q41770882,https://www.facebook.com/fumitakefujita,profile,100000869374114,https://www.facebook.com/fumitakefujita
Q265174,https://www.facebook.com/tomokatsu.kitagawa,profile,100006457087704,https://www.facebook.com/tomokatsu.kitagawa
Q41770884,https://www.facebook.com/nagaokayoshikazu,page,117392308942293,https://www.facebook.com/nagaokayoshikazu/
Q11629761,https://www.facebook.com/profile.php?id=100001712463391,profile,100001712463391,https://www.facebook.com/profile.php?id=100001712463391
Q41770885,https://www.facebook.com/hideki.kan.12,profile,100014923125598,https://www.facebook.com/hideki.kan.12
Q41770885,https://www.facebook.com/kanhideki13/,page,257193951353001,https://www.facebook.com/kanhideki13/
Q41777916,https://www.facebook.com/a.blue.yoshiaki,profile,100003777787309,https://www.facebook.com/a.blue.yoshiaki
Q18818207,https://www.facebook.com/profile.php?id=100008489673816,profile,100008489673816,https://www.facebook.com/profile.php?id=100008489673816
Q11651845,https://www.facebook.com/tnagao21,profile,100002523324040,https://www.facebook.com/tnagao21
Q11651845,https://www.facebook.com/takashinagao.j,page,147637268749748,https://www.facebook.com/takashinagao.j/
Q11558377,https://www.facebook.com/urano.yasuto,page,273320692800461,https://www.facebook.com/urano.yasuto/
Q614464,https://www.facebook.com/TakemotoNaokazu,page,313042132428160,https://www.facebook.com/TakemotoNaokazu/
Q6381645,https://www.facebook.com/kitagawasakai,page,516412938373882,https://www.facebook.com/kitagawasakai/
Q11539493,https://www.facebook.com/genki.m0rim0ri,profile,100002765934766,https://www.facebook.com/genki.m0rim0ri
Q41770889,https://www.facebook.com/jcp.fujimotosachiko,page,892267120783522,https://www.facebook.com/jcp.fujimotosachiko/
Q11667848,https://www.facebook.com/baba.ishin,page,300902086701888,https://www.facebook.com/baba.ishin/
Q20039172,https://www.facebook.com/shohei.okashita,profile,100002972523917,https://www.facebook.com/shohei.okashita
Q41770890,https://www.facebook.com/tadasige.yano.7,profile,100005925073656,https://www.facebook.com/tadasige.yano.7
Q41770893,https://www.facebook.com/miki.t.kitamura,profile,100001909307742,https://www.facebook.com/miki.t.kitamura
Q11368259,https://www.facebook.com/maruyamahodaka,page,264893656966262,https://www.facebook.com/maruyamahodaka/
Q20041303,https://www.facebook.com/tanigawa.tom,profile,100003543606215,https://www.facebook.com/tanigawa.tom
Q41805323,https://www.facebook.com/people/%E5%8A%9B%E9%87%8D%E6%99%BA%E4%B9%8B/100006856698727,profile,100006856698727,https://www.facebook.com/profile.php?id=100006856698727
Q11373460,https://www.facebook.com/isakanobuhiko,page,245174422216353,https://www.facebook.com/isakanobuhiko/
Q7426422,https://www.facebook.com/umemurasatoshi.ishin/,page,1661782470709214,https://www.facebook.com/umemurasatoshi.ishin/
Q6381788,https://www.facebook.com/kazuyoshi.akaba,profile,100003462893061,https://www.facebook.com/kazuyoshi.akaba
Q6381788,https://www.facebook.com/akabakazuyoshi,page,493875614084962,https://www.facebook.com/akabakazuyoshi/
Q41770924,https://www.facebook.com/funakawajiro.office/,page,802821229889479,https://www.facebook.com/funakawajiro.office/
Q8056061,https://www.facebook.com/sekiyoshihiro,page,174070162660864,https://www.facebook.com/sekiyoshihiro/
Q41770929,https://www.facebook.com/Satoyasuki4Hyogo,page,1229602293767805,https://www.facebook.com/Satoyasuki4Hyogo/
Q41770931,https://www.facebook.com/shu.sakurai.7,profile,1776537999,https://www.facebook.com/shu.sakurai.7
Q11431868,https://www.facebook.com/masaki.ogushi,profile,100002349035529,https://www.facebook.com/masaki.ogushi
Q11355593,https://www.facebook.com/profile.php?id=100001984682696,profile,100001984682696,https://www.facebook.com/profile.php?id=100001984682696
Q11470671,https://www.facebook.com/kenji.yamada.54,profile,100002156013195,https://www.facebook.com/kenji.yamada.54
Q11367646,https://www.facebook.com/nakanohiromasa.office,page,381770671923190,https://www.facebook.com/nakanohiromasa.office/
Q18818101,https://www.facebook.com/terufumi.horiuchi,profile,100005650694332,https://www.facebook.com/terufumi.horiuchi
Q41770892,https://www.facebook.com/profile.php?id=100002190472586,profile,100002190472586,https://www.facebook.com/profile.php?id=100002190472586
Q41770936,https://www.facebook.com/kikuchi.ouen/,page,1353855247964129,https://www.facebook.com/kikuchi.ouen/
Q41770915,https://www.facebook.com/kanedamineo,profile,100006186396671,https://www.facebook.com/kanedamineo
Q1315762,https://www.facebook.com/takeaki.matsumoto.94,profile,100005864732013,https://www.facebook.com/takeaki.matsumoto.94
Q704345,https://www.facebook.com/yamaguchi244,profile,100004365280494,https://www.facebook.com/yamaguchi244
Q41770938,https://www.facebook.com/inoueyoshiko122,page,845803252238626,https://www.facebook.com/inoueyoshiko122/
Q388496,https://www.facebook.com/mabuchisumio,page,163754270485744,https://www.facebook.com/mabuchisumio/
Q41770939,https://www.facebook.com/yoshino.tadao,page,724564714352913,https://www.facebook.com/yoshino.tadao/
Q11461866,https://www.facebook.com/jimin.kobayashi,page,414454841912144,https://www.facebook.com/jimin.kobayashi/
Q41770941,https://www.facebook.com/junichi.shimotori.1,profile,100009228761417,https://www.facebook.com/junichi.shimotori.1
Q41770941,https://www.facebook.com/nara2shimotori,page,331240867348517,https://www.facebook.com/nara2shimotori/
Q41805201,https://www.facebook.com/ykk.mtmt,profile,100022329162796,https://www.facebook.com/ykk.mtmt
Q41805201,https://www.facebook.com/kiboumatsumoto,page,1902927939970404,https://www.facebook.com/kiboumatsumoto/
Q41770942,https://www.facebook.com/profile.php?id=100009276016244,profile,100009276016244,https://www.facebook.com/profile.php?id=100009276016244
Q41770943,https://www.facebook.com/profile.php?id=1209855673,profile,1209855673,https://www.facebook.com/profile.php?id=1209855673
Q11475894,https://www.facebook.com/shuheikishimoto.jp,page,127437944002722,https://www.facebook.com/shuheikishimoto.jp/
Q11654965,https://www.facebook.com/hirofumi.kado,profile,100004031774283,https://www.facebook.com/hirofumi.kado
Q11654965,https://www.facebook.com/kado.warau,page,210658075724742,https://www.facebook.com/kado.warau/
Q41770945,https://www.facebook.com/shimomura.masahiro.54,profile,100005285144383,https://www.facebook.com/shimomura.masahiro.54
Q41770946,https://www.facebook.com/takanori.sakata.54,profile,100001473199171,https://www.facebook.com/takanori.sakata.54
Q41777912,https://www.facebook.com/takanori.sakae.7,profile,100008355036224,https://www.facebook.com/takanori.sakae.7
Q41770948,https://www.facebook.com/profile.php?id=100012701765862,profile,100012701765862,https://www.facebook.com/profile.php?id=100012701765862
Q1133880,https://www.facebook.com/profile.php?id=100005800475952,profile,100005800475952,https://www.facebook.com/profile.php?id=100005800475952
Q1335527,https://www.facebook.com/ishibashigeru,profile,100004404691169,https://www.facebook.com/ishibashigeru
Q41770951,https://www.facebook.com/fukuzumih,profile,100002439947797,https://www.facebook.com/fukuzumih
Q7385320,https://www.facebook.com/akazawa.ryosei,page,136204863195634,https://www.facebook.com/akazawa.ryosei/
Q418206,https://www.facebook.com/akiko.kamei.official/,page,149677695633142,https://www.facebook.com/akiko.kamei.official/
Q1133192,https://www.facebook.com/hiroyuki.hosoda.54,profile,100003270268158,https://www.facebook.com/hiroyuki.hosoda.54
Q41770956,https://www.facebook.com/shinichi.mukose,profile,100003580252040,https://www.facebook.com/shinichi.mukose
Q11668691,https://www.facebook.com/takaitakashi.ugokebakawaru,profile,100005147231300,https://www.facebook.com/takaitakashi.ugokebakawaru
Q11668691,https://www.facebook.com/takashi.takai.okayama,page,332827356814705,https://www.facebook.com/takashi.takai.okayama/
Q467453,https://www.facebook.com/IchiroAISAWA,page,102310496773556,https://www.facebook.com/IchiroAISAWA/
Q41770959,https://www.facebook.com/gu.jingmei,profile,100003820374705,https://www.facebook.com/gu.jingmei
Q41770960,https://www.facebook.com/yuji.tanabe.501,profile,100002295252404,https://www.facebook.com/yuji.tanabe.501
Q11466071,https://www.facebook.com/takashi.yamashita.7,page,1442253725986741,https://www.facebook.com/takashi.yamashita.7/
Q41770961,https://www.facebook.com/people/Hiroko-Ozaki/100005889727144,profile,100005889727144,https://www.facebook.com/profile.php?id=100005889727144
Q41805276,https://www.facebook.com/HiranumaSyoujirou,page,122305961742407,https://www.facebook.com/HiranumaSyoujirou/
Q7827692,https://www.facebook.com/toshiko.abe.313,profile,100002315765568,https://www.facebook.com/toshiko.abe.313
Q41770962,https://www.facebook.com/profile.php?id=100015517326981,profile,100015517326981,https://www.facebook.com/profile.php?id=100015517326981
Q6837954,https://www.facebook.com/michiyohi.yunoki,profile,100004109703241,https://www.facebook.com/michiyohi.yunoki
Q6378155,https://www.facebook.com/katsunobu.kato.7,profile,100003360099389,https://www.facebook.com/katsunobu.kato.7
Q41770965,https://www.facebook.com/osamu.onishi.739,profile,100003899996692,https://www.facebook.com/osamu.onishi.739
Q359480,https://www.facebook.com/fkishida,profile,100007567247004,https://www.facebook.com/fkishida
Q359480,https://www.facebook.com/kishdafumio,page,368763319958602,https://www.facebook.com/kishdafumio/
Q41770967,https://www.facebook.com/profile.php?id=100006891949363,profile,100006891949363,https://www.facebook.com/profile.php?id=100006891949363
Q41770968,https://www.facebook.com/yoshio.soccer.yoshi,profile,100002606471945,https://www.facebook.com/yoshio.soccer.yoshi
Q41770971,https://www.facebook.com/masateru.nomura,profile,100002328860341,https://www.facebook.com/masateru.nomura
Q11428744,https://www.facebook.com/ayaka.shiomura.7,profile,100001643808165,https://www.facebook.com/ayaka.shiomura.7
Q11377131,https://www.facebook.com/imaedajin.hiroshima3ku,page,738504576165934,https://www.facebook.com/imaedajin.hiroshima3ku/
Q41770973,https://www.facebook.com/keiji.ebisu,profile,100003813574627,https://www.facebook.com/keiji.ebisu
Q11597430,https://www.facebook.com/profile.php?id=100022329252387,profile,100022329252387,https://www.facebook.com/profile.php?id=100022329252387
Q15220933,https://www.facebook.com/shintani.officialpage,page,548038601921470,https://www.facebook.com/shintani.officialpage/
Q6869306,https://www.facebook.com/teradaminoru,profile,100002504074402,https://www.facebook.com/teradaminoru
Q6869306,https://www.facebook.com/TeradaMinoru.page,page,339496416163857,https://www.facebook.com/TeradaMinoru.page/
Q6426455,https://www.facebook.com/kouj.sato,page,541333025886934,https://www.facebook.com/kouj.sato/
Q11460163,https://www.facebook.com/kojimatoshifumi.fp,page,146147482245333,https://www.facebook.com/kojimatoshifumi.fp/
Q41770978,https://www.facebook.com/satohironoridp,page,1011376982289025,https://www.facebook.com/satohironoridp/
Q11461458,https://www.facebook.com/fumiaki.kobayashi0408,profile,100002143996674,https://www.facebook.com/fumiaki.kobayashi0408
Q41770981,https://www.facebook.com/ouchikazuya1010,page,716410888426980,https://www.facebook.com/ouchikazuya1010/
Q41770980,https://www.facebook.com/miwakohrp,profile,100004758812496,https://www.facebook.com/miwakohrp
Q41777917,https://www.facebook.com/masahiro.kohmura,profile,100001955868126,https://www.facebook.com/masahiro.kohmura
Q41770983,https://www.facebook.com/KazushiMatsuda53,page,1375217019455681,https://www.facebook.com/KazushiMatsuda53/
Q1995125,https://www.facebook.com/kishinobuo,profile,100000740929849,https://www.facebook.com/kishinobuo
Q41771063,https://www.facebook.com/fumiko.sakamoto.100,profile,100005732954436,https://www.facebook.com/fumiko.sakamoto.100
Q382311,https://www.facebook.com/tspark.net,page,520021974691944,https://www.facebook.com/tspark.net/
Q41770986,https://www.facebook.com/jcp.yamaguti.seibu,profile,100008506713505,https://www.facebook.com/jcp.yamaguti.seibu
Q41805303,https://www.facebook.com/atsuhiko.kurokawa,profile,100000421093843,https://www.facebook.com/atsuhiko.kurokawa
Q132345,https://www.facebook.com/abeshinzo,profile,100003403570846,https://www.facebook.com/abeshinzo
Q41770988,https://www.facebook.com/people/%E5%B1%B1%E6%9C%AC%E5%8D%83%E4%BB%A3%E5%AD%90/100005512444252,profile,100005512444252,https://www.facebook.com/profile.php?id=100005512444252
Q11376392,https://www.facebook.com/hirobumi.niki,profile,100002045787468,https://www.facebook.com/hirobumi.niki
Q6782819,https://www.facebook.com/gotoda.masazumi,page,129746333877267,https://www.facebook.com/gotoda.masazumi/
Q41770989,https://www.facebook.com/jcp.tokushima,profile,100005626843470,https://www.facebook.com/jcp.tokushima
Q41770991,https://www.facebook.com/masatoshi.fukuyama.1,profile,100003206761445,https://www.facebook.com/masatoshi.fukuyama.1
Q6314413,https://www.facebook.com/people/%E5%B0%8F%E5%B7%9D%E6%B7%B3%E4%B9%9F/100002343830458,profile,100002343830458,https://www.facebook.com/profile.php?id=100002343830458
Q6314413,https://www.facebook.com/junbo.org,page,632139510149157,https://www.facebook.com/junbo.org/
Q7678622,https://www.facebook.com/hiraitakuya,profile,100000479412079,https://www.facebook.com/hiraitakuya
Q7678622,https://www.facebook.com/hiratakuchan,page,161136304094796,https://www.facebook.com/hiratakuchan/
Q41770992,https://www.facebook.com/profile.php?id=100008264835156,profile,100008264835156,https://www.facebook.com/profile.php?id=100008264835156
Q11566681,https://www.facebook.com/takakazu.seto,profile,100002517455267,https://www.facebook.com/takakazu.seto
Q11439619,https://www.facebook.com/keitaro.ohno,profile,1391320528,https://www.facebook.com/keitaro.ohno
Q41770996,https://www.facebook.com/kiyo.tominaga,profile,100001386627587,https://www.facebook.com/kiyo.tominaga
Q360395,https://www.facebook.com/shiozakiyasuhisa,profile,100004601563248,https://www.facebook.com/shiozakiyasuhisa
Q18818315,https://www.facebook.com/hiroyuki.yokoyama.12,profile,100002185957897,https://www.facebook.com/hiroyuki.yokoyama.12
Q41771001,https://www.facebook.com/morita.kojihrp,profile,100005202695176,https://www.facebook.com/morita.kojihrp
Q6426244,https://www.facebook.com/koichi.y.uwajima,profile,100005670107368,https://www.facebook.com/koichi.y.uwajima
Q41771004,https://www.facebook.com/matsumotokenji.kochi,profile,100013854768106,https://www.facebook.com/matsumotokenji.kochi
Q41771005,https://www.facebook.com/oishi.shu,page,188733607834131,https://www.facebook.com/oishi.shu/
Q5530859,https://www.facebook.com/gen.nakatani.1,profile,100003075733037,https://www.facebook.com/gen.nakatani.1
Q5530859,https://www.facebook.com/nakatani.gen,page,298808470466670,https://www.facebook.com/nakatani.gen/
Q8060529,https://www.facebook.com/山本有二事務所-506878279395923,page,506878279395923,https://www.facebook.com/%E5%B1%B1%E6%9C%AC%E6%9C%89%E4%BA%8C%E4%BA%8B%E5%8B%99%E6%89%80-506878279395923/
Q8060529,https://www.facebook.com/ug.y.0505,page,469991929800554,https://www.facebook.com/ug.y.0505/
Q41771009,https://www.facebook.com/takahiko.tachikawa,profile,100005724182661,https://www.facebook.com/takahiko.tachikawa
Q41805230,https://www.facebook.com/hidetoshi.jisedai,page,511533422320187,https://www.facebook.com/hidetoshi.jisedai/
Q41805230,https://www.facebook.com/hidetoshi.jisedai/,page,511533422320187,https://www.facebook.com/hidetoshi.jisedai/
Q11468895,https://www.facebook.com/gosayyamamoto,page,1544591655759806,https://www.facebook.com/gosayyamamoto/
Q11373245,https://www.facebook.com/inouetakahirojimusho,profile,100005868640343,https://www.facebook.com/inouetakahirojimusho
Q41771010,https://www.facebook.com/rm11104,profile,100002997314286,https://www.facebook.com/rm11104
Q11596567,https://www.facebook.com/shuji.inatomi,profile,100002317440594,https://www.facebook.com/shuji.inatomi
Q11596567,https://www.facebook.com/shuji.inatomi,profile,100002317440594,https://www.facebook.com/shuji.inatomi
Q11673487,https://www.facebook.com/onikidon,profile,100001120632562,https://www.facebook.com/onikidon
Q11673487,https://www.facebook.com/office.onikidon/,page,126734890741953,https://www.facebook.com/office.onikidon/
Q11466402,https://www.facebook.com/profile.php?id=100011506096100,profile,100011506096100,https://www.facebook.com/profile.php?id=100011506096100
Q11466402,https://www.facebook.com/yamauchi.office/,page,1731558170415536,https://www.facebook.com/yamauchi.office/
Q11411691,https://www.facebook.com/kogaatsu,profile,100003632825370,https://www.facebook.com/kogaatsu
Q41771012,https://www.facebook.com/jcp.munakasu,profile,100006129930945,https://www.facebook.com/jcp.munakasu
Q11554229,https://www.facebook.com/MasamiKawano.MD.PhD,page,822179144471719,https://www.facebook.com/MasamiKawano.MD.PhD/
Q11453336,https://www.facebook.com/MiyauchiHideki,page,346791082015792,https://www.facebook.com/MiyauchiHideki/
Q11453336,https://www.facebook.com/MiyauchiHideki,page,346791082015792,https://www.facebook.com/MiyauchiHideki/
Q41771013,https://www.facebook.com/profile.php?id=100007628881907,profile,100007628881907,https://www.facebook.com/profile.php?id=100007628881907
Q5209856,https://www.facebook.com/office.daizoo,page,167858766693907,https://www.facebook.com/office.daizoo/
Q5209856,https://www.facebook.com/office.daizoo,page,167858766693907,https://www.facebook.com/office.daizoo/
Q8055970,https://www.facebook.com/Yoshiaki4192,profile,100003394674407,https://www.facebook.com/Yoshiaki4192
Q8055970,https://www.facebook.com/Yoshiaki4192,profile,100003394674407,https://www.facebook.com/Yoshiaki4192
Q41771014,https://www.facebook.com/tkoba1979,profile,100003942092365,https://www.facebook.com/tkoba1979
Q41771016,https://www.facebook.com/nishihara.tada,profile,100013230707179,https://www.facebook.com/nishihara.tada
Q41771018,https://www.facebook.com/arasuppo/,page,1099250246838488,https://www.facebook.com/arasuppo/
Q17219387,https://www.facebook.com/鳩山-二郎-611761022337730/,page,611761022337730,https://www.facebook.com/%E9%B3%A9%E5%B1%B1-%E4%BA%8C%E9%83%8E-611761022337730/
Q41771019,https://www.facebook.com/profile.php?id=100008827811511,profile,100008827811511,https://www.facebook.com/profile.php?id=100008827811511
Q41771020,https://www.facebook.com/harakeifukuoka,profile,100021079518901,https://www.facebook.com/harakeifukuoka
Q11622647,https://www.facebook.com/fujimaru.satoshi,page,557467600935483,https://www.facebook.com/fujimaru.satoshi/
Q11622647,https://www.facebook.com/fujimaru.satoshi/,page,557467600935483,https://www.facebook.com/fujimaru.satoshi/
Q41771021,https://www.facebook.com/tsuyako.miyazima,profile,100006510974694,https://www.facebook.com/tsuyako.miyazima
Q18818124,https://www.facebook.com/majimasyouzou.jcp,page,803563649713281,https://www.facebook.com/majimasyouzou.jcp/
Q18818124,https://www.facebook.com/majimasyouzou.jcp,page,803563649713281,https://www.facebook.com/majimasyouzou.jcp/
Q4803390,https://www.facebook.com/asahiko.mihara,profile,100003996671466,https://www.facebook.com/asahiko.mihara
Q4803390,https://www.facebook.com/asahiko2017/,page,1551483158230573,https://www.facebook.com/asahiko2017/
Q6140382,https://www.facebook.com/rintaro.ogata.official,page,189386844823687,https://www.facebook.com/rintaro.ogata.official/
Q6140382,https://www.facebook.com/rintaro.ogata.official/,page,189386844823687,https://www.facebook.com/rintaro.ogata.official/
Q18817798,https://www.facebook.com/tamuratakaaki,page,1580256308853176,https://www.facebook.com/tamuratakaaki/
Q18817798,https://www.facebook.com/tamuratakaaki/,page,1580256308853176,https://www.facebook.com/tamuratakaaki/
Q11425971,https://www.facebook.com/takashi.kii,profile,100002630940880,https://www.facebook.com/takashi.kii
Q11425971,https://www.facebook.com/takashi.kii,profile,100002630940880,https://www.facebook.com/takashi.kii
Q6435368,https://www.facebook.com/yamamotokozogiin,profile,100004615754398,https://www.facebook.com/yamamotokozogiin
Q6435368,https://www.facebook.com/yamamotokozogiin,profile,100004615754398,https://www.facebook.com/yamamotokozogiin
Q41771008,https://www.facebook.com/sdp.takeuchi,profile,100005095057568,https://www.facebook.com/sdp.takeuchi
Q41771024,https://www.facebook.com/sagakoufukunakashima,page,152929624882120,https://www.facebook.com/sagakoufukunakashima/
Q548239,https://www.facebook.com/kharagucih,page,218271451524667,https://www.facebook.com/kharagucih/
Q548239,https://www.facebook.com/kharagucih,page,218271451524667,https://www.facebook.com/kharagucih/
Q11475456,https://www.facebook.com/kazuchika.iwata,profile,100001978138532,https://www.facebook.com/kazuchika.iwata
Q11475456,https://www.facebook.com/KazuchikaIwataOfficial,page,148218965313529,https://www.facebook.com/KazuchikaIwataOfficial/
Q41771025,https://www.facebook.com/hitoshi.omori.58,profile,100005220614418,https://www.facebook.com/hitoshi.omori.58
Q5771003,https://www.facebook.com/oogushihiroshi,page,304258219682879,https://www.facebook.com/oogushihiroshi/
Q5771003,https://www.facebook.com/oogushihiroshi/,page,304258219682879,https://www.facebook.com/oogushihiroshi/
Q2576940,https://www.facebook.com/55furukawa.yasushi,page,722159257878430,https://www.facebook.com/55furukawa.yasushi/
Q2576940,https://www.facebook.com/55furukawa.yasushi,page,722159257878430,https://www.facebook.com/55furukawa.yasushi/
Q41771026,https://www.facebook.com/100009414735635,profile,100009414735635,https://www.facebook.com/profile.php?id=100009414735635
Q41771028,https://www.facebook.com/nishiokahideko.nagasaki,page,619830931515563,https://www.facebook.com/nishiokahideko.nagasaki/
Q41771033,https://www.facebook.com/すえつぐ精一-1116192441827009,page,1116192441827009,https://www.facebook.com/%E3%81%99%E3%81%88%E3%81%A4%E3%81%90%E7%B2%BE%E4%B8%80-1116192441827009/
Q41771035,https://www.facebook.com/100008387827735,profile,100008387827735,https://www.facebook.com/profile.php?id=100008387827735
Q11454107,https://www.facebook.com/furusatodaisuki,page,599589253504937,https://www.facebook.com/furusatodaisuki/
Q8055323,https://www.facebook.com/matsunoyorihisa,profile,100004700376575,https://www.facebook.com/matsunoyorihisa
Q11518220,https://www.facebook.com/kiharaminoru.official,page,183992061636870,https://www.facebook.com/kiharaminoru.official/
Q41771036,https://www.facebook.com/profile.php?id=100008594358938,profile,100008594358938,https://www.facebook.com/profile.php?id=100008594358938
Q41771037,https://www.facebook.com/daisukenishino2016,page,1779151915697928,https://www.facebook.com/daisukenishino2016/
Q41771038,https://www.facebook.com/profile.php?id=100008695200956,profile,100008695200956,https://www.facebook.com/profile.php?id=100008695200956
Q41771040,https://www.facebook.com/shizuka.sekine.7,profile,100003199213634,https://www.facebook.com/shizuka.sekine.7
Q7706925,https://www.facebook.com/tetusiman,page,217826075045016,https://www.facebook.com/tetusiman/
Q41771042,https://www.facebook.com/kotemegu,page,1554833301222074,https://www.facebook.com/kotemegu/
Q41771044,https://www.facebook.com/profile.php?id=100005729313897,profile,100005729313897,https://www.facebook.com/profile.php?id=100005729313897
Q405527,https://www.facebook.com/SeishiroEto,page,230488990342775,https://www.facebook.com/SeishiroEto/
Q1654639,https://www.facebook.com/takeshi.iwaya.9,profile,100002385305196,https://www.facebook.com/takeshi.iwaya.9
Q1654639,https://www.facebook.com/iwayajimusho,page,251438768292924,https://www.facebook.com/iwayajimusho/
Q6094931,https://www.facebook.com/itsuki.toyama,profile,100002889568988,https://www.facebook.com/itsuki.toyama
Q11545768,https://www.facebook.com/syunsuke.takei,profile,100002110983459,https://www.facebook.com/syunsuke.takei
Q11545768,https://www.facebook.com/takeisyunsuke/,page,328808660503315,https://www.facebook.com/takeisyunsuke/
Q41771046,https://www.facebook.com/profile.php?id=100004194765892,profile,100004194765892,https://www.facebook.com/profile.php?id=100004194765892
Q41771047,https://www.facebook.com/kouno.ichirou,profile,100005377594748,https://www.facebook.com/kouno.ichirou
Q11466235,https://www.facebook.com/tsuyoshi.yamanouchi1981,page,991489110866179,https://www.facebook.com/tsuyoshi.yamanouchi1981/
Q8049988,https://www.facebook.com/profile.php?id=100017315655268,profile,100017315655268,https://www.facebook.com/profile.php?id=100017315655268
Q8049988,https://www.facebook.com/ozato.yasuhiro,page,1547441965288667,https://www.facebook.com/ozato.yasuhiro/
Q11422694,https://www.facebook.com/kokubakonosuke,page,318047668223576,https://www.facebook.com/kokubakonosuke/
Q7446761,https://www.facebook.com/akamineseiken,page,1025894570769364,https://www.facebook.com/akamineseiken/
Q7446761,https://www.facebook.com/akamineseiken/,page,1025894570769364,https://www.facebook.com/akamineseiken/
Q41771057,https://www.facebook.com/profile.php?id=100008282590315,profile,100008282590315,https://www.facebook.com/profile.php?id=100008282590315
Q1761759,https://www.facebook.com/ShimojiMikio,page,710980188972842,https://www.facebook.com/ShimojiMikio/
